 2019-Apr-23 00:00, , , 04 54 26.76, +51 35 14.9,    04 55 54.27, +51 37 03.5,  27.34140,  -13.9357,  324.783664,   -10.364071,    n.a.,   n.a.,   20.914,   n.a.,   99.43465,   5.326408440917,-33.1940263,  5.87635028981614,-15.1093854,   52.6294,/T,    8.6269,   57.810, 306.583,  155.896682,  4.995479,   0.5114670,  117.00752,  -22.58533,         n.a.,    n.a.,
 2019-Apr-24 00:00, , , 04 55 37.95, +51 29 48.3,    04 57 05.42, +51 31 34.9,  27.65859,  -13.9122,  324.449465,   -10.653654,    n.a.,   n.a.,   20.904,   n.a.,   99.44043,   5.307239666138,-33.1823364,  5.86743567878241,-15.3023453,   51.9627,/T,    8.5826,   57.429, 306.735,  156.083515,  5.082758,   0.5160068,  116.70227,  -22.69467,         n.a.,    n.a.,
 2019-Apr-25 00:00, , , 04 56 49.81, +51 24 22.4,    04 58 17.23, +51 26 07.0,  27.97455,  -13.8908,  324.118061,   -10.945364,    n.a.,   n.a.,   20.894,   n.a.,   99.44633,   5.288077686289,-33.1704533,  5.85840789636062,-15.4979673,   51.2996,/T,    8.5372,   57.044, 306.884,  156.271216,  5.172477,   0.5205579,  116.40676,  -22.80627,         n.a.,    n.a.,
 2019-Apr-26 00:00, , , 04 58 02.33, +51 18 57.0,    04 59 29.69, +51 20 39.6,  28.28924,  -13.8715,  323.789424,   -11.239144,    n.a.,   n.a.,   20.883,   n.a.,   99.45235,   5.268922613747,-33.1583738,  5.84926542377875,-15.6962513,   50.6401,/T,    8.4906,   56.655, 307.031,  156.459774,  5.264632,   0.5251188,  116.12080,  -22.92015,         n.a.,    n.a.,
 2019-Apr-27 00:00, , , 04 59 15.49, +51 13 32.1,    05 00 42.80, +51 15 12.6,  28.60259,  -13.8543,  323.463524,   -11.534939,    n.a.,   n.a.,   20.873,   n.a.,   99.45847,   5.249774562768,-33.1460945,  5.84000674766233,-15.8971793,   49.9842,/T,    8.4430,   56.260, 307.177,  156.649178,  5.359221,   0.5296879,  115.84425,  -23.03631,         n.a.,    n.a.,
 2019-Apr-28 00:00, , , 05 00 29.31, +51 08 07.6,    05 01 56.55, +51 09 46.1,  28.91455,  -13.8393,  323.140328,   -11.832692,    n.a.,   n.a.,   20.862,   n.a.,   99.46469,   5.230633649527,-33.1336121,  5.83063036902642,-16.1007201,   49.3320,/T,    8.3943,   55.861, 307.321,  156.839417,  5.456239,   0.5342638,  115.57698,  -23.15472,         n.a.,    n.a.,
 2019-Apr-29 00:00, , , 05 01 43.76, +51 02 43.5,    05 03 10.94, +51 04 20.0,  29.22507,  -13.8264,  322.819805,   -12.132350,    n.a.,   n.a.,   20.851,   n.a.,   99.47100,   5.211499992152,-33.1209232,  5.82113480946421,-16.3068341,   48.6836,/T,    8.3446,   55.456, 307.464,  157.030479,  5.555682,   0.5388450,  115.31887,  -23.27536,         n.a.,    n.a.,
 2019-Apr-30 00:00, , , 05 02 58.84, +50 57 19.8,    05 04 25.96, +50 58 54.1,  29.53410,  -13.8158,  322.501922,   -12.433860,    n.a.,   n.a.,   20.841,   n.a.,   99.47741,   5.192373710767,-33.1080244,  5.81151861525534,-16.5154754,   48.0390,/T,    8.2939,   55.046, 307.605,  157.222355,  5.657545,   0.5434302,  115.06978,  -23.39818,         n.a.,    n.a.,
 2019-May-01 00:00, , , 05 04 14.56, +50 51 56.3,    05 05 41.61, +50 53 28.5,  29.84158,  -13.8075,  322.186646,   -12.737171,    n.a.,   n.a.,   20.830,   n.a.,   99.48390,   5.173254927523,-33.0949120,  5.80178036050635,-16.7265931,   47.3984,/T,    8.2422,   54.629, 307.744,  157.415034,  5.761823,   0.5480181,  114.82961,  -23.52315,         n.a.,    n.a.,
 2019-May-02 00:00, , , 05 05 30.89, +50 46 33.0,    05 06 57.87, +50 48 03.1,  30.14744,  -13.8015,  321.873942,   -13.042232,    n.a.,   n.a.,   20.819,   n.a.,   99.49047,   5.154143766642,-33.0815825,  5.79191865059421,-16.9401293,   46.7617,/T,    8.1895,   54.207, 307.883,  157.608505,  5.868510,   0.5526071,  114.59825,  -23.65022,         n.a.,    n.a.,
 2019-May-03 00:00, , , 05 06 47.85, +50 41 09.9,    05 08 14.76, +50 42 37.7,  30.45162,  -13.7978,  321.563776,   -13.348996,    n.a.,   n.a.,   20.808,   n.a.,   99.49712,   5.135040354454,-33.0680322,  5.78193212717006,-17.1560151,   46.1291,/T,    8.1359,   53.777, 308.020,  157.802757,  5.977599,   0.5571959,  114.37562,  -23.77933,         n.a.,    n.a.,
 2019-May-04 00:00, , , 05 08 05.41, +50 35 46.9,    05 09 32.25, +50 37 12.5,  30.75404,  -13.7967,  321.256112,   -13.657416,    n.a.,   n.a.,   20.797,   n.a.,   99.50383,   5.115944819439,-33.0542573,  5.77181947577567,-17.3741662,   45.5007,/T,    8.0814,   53.340, 308.156,  157.997780,  6.089084,   0.5617828,  114.16166,  -23.91042,         n.a.,    n.a.,
 2019-May-05 00:00, , , 05 09 23.57, +50 30 23.9,    05 10 50.35, +50 31 47.3,  31.05461,  -13.7980,  320.950915,   -13.967448,    n.a.,   n.a.,   20.786,   n.a.,   99.51060,   5.096857292270,-33.0402540,  5.76157943666595,-17.5944763,   44.8765,/T,    8.0260,   52.896, 308.290,  158.193564,  6.202955,   0.5663663,  113.95632,  -24.04339,         n.a.,    n.a.,
 2019-May-06 00:00, , , 05 10 42.33, +50 25 00.9,    05 12 09.05, +50 26 22.0,  31.35326,  -13.8020,  320.648148,   -14.279051,    n.a.,   n.a.,   20.774,   n.a.,   99.51742,   5.077777905854,-33.0260185,  5.75121081869873,-17.8168131,   44.2566,/T,    7.9698,   52.444, 308.424,  158.390100,  6.319203,   0.5709452,  113.75955,  -24.17812,         n.a.,    n.a.,
 2019-May-07 00:00, , , 05 12 01.67, +50 19 37.8,    05 13 28.34, +50 20 56.7,  31.64993,  -13.8087,  320.347774,   -14.592185,    n.a.,   n.a.,   20.763,   n.a.,   99.52430,   5.058706795379,-33.0115468,  5.74071251525065,-18.0410160,   43.6412,/T,    7.9127,   51.984, 308.557,  158.587377,  6.437820,   0.5755183,  113.57133,  -24.31445,         n.a.,    n.a.,
 2019-May-08 00:00, ,m, 05 13 21.60, +50 14 14.5,    05 14 48.22, +50 15 31.1,  31.94456,  -13.8181,  320.049753,   -14.906811,    n.a.,   n.a.,   20.752,   n.a.,   99.53121,   5.039644098355,-32.9968347,  5.73008352029991,-18.2668975,   43.0303,/T,    7.8550,   51.515, 308.689,  158.785388,  6.558795,   0.5800849,  113.39162,  -24.45217,         n.a.,    n.a.,
 2019-May-09 00:00, ,m, 05 14 42.10, +50 08 51.1,    05 16 08.67, +50 10 05.4,  32.23714,  -13.8304,  319.754045,   -15.222894,    n.a.,   n.a.,   20.740,   n.a.,   99.53816,   5.020589954666,-32.9818783,  5.71932294239227,-18.4942493,   42.4240,/T,    7.7965,   51.037, 308.820,  158.984122,  6.682116,   0.5846446,  113.22037,  -24.59104,         n.a.,    n.a.,
 2019-May-10 00:00, ,m, 05 16 03.17, +50 03 27.3,    05 17 29.69, +50 04 39.4,  32.52769,  -13.8457,  319.460605,   -15.540398,    n.a.,   n.a.,   20.729,   n.a.,   99.54514,   5.001544506612,-32.9666732,  5.70843001436032,-18.7228507,   41.8225,/T,    7.7373,   50.549, 308.950,  159.183574,  6.807773,   0.5891979,  113.05751,  -24.73081,         n.a.,    n.a.,
 2019-May-11 00:00, ,m, 05 17 24.80, +49 58 03.2,    05 18 51.27, +49 59 13.0,  32.81627,  -13.8641,  319.169389,   -15.859288,    n.a.,   n.a.,   20.717,   n.a.,   99.55215,   4.982507898959,-32.9512153,  5.69740409729955,-18.9524796,   41.2258,/T,    7.6774,   50.051, 309.079,  159.383736,  6.935752,   0.5937455,  112.90293,  -24.87119,         n.a.,    n.a.,
 2019-May-12 00:00, ,m, 05 18 46.99, +49 52 38.6,    05 20 13.40, +49 53 46.1,  33.10298,  -13.8856,  318.880350,   -16.179526,    n.a.,   n.a.,   20.705,   n.a.,   99.55916,   4.963480278981,-32.9355001,  5.68624467809552,-19.1829241,   40.6341,/T,    7.6170,   49.543, 309.208,  159.584603,  7.066042,   0.5982889,  112.75650,  -25.01191,         n.a.,    n.a.,
 2019-May-13 00:00, ,m, 05 20 09.72, +49 47 13.5,    05 21 36.06, +49 48 18.7,  33.38794,  -13.9104,  318.593440,   -16.501077,    n.a.,   n.a.,   20.693,   n.a.,   99.56619,   4.944461796515,-32.9195233,  5.67495136040942,-19.4139933,   40.0475,/T,    7.5560,   49.024, 309.337,  159.786171,  7.198631,   0.6028298,  112.61802,  -25.15270,         n.a.,    n.a.,
 2019-May-14 00:00, ,m, 05 21 32.98, +49 41 47.9,    05 22 59.26, +49 42 50.7,  33.67131,  -13.9384,  318.308613,   -16.823904,    n.a.,   n.a.,   20.681,   n.a.,   99.57321,   4.925452604003,-32.9032802,  5.66352384938010,-19.6455279,   39.4660,/T,    7.4945,   48.494, 309.464,  159.988435,  7.333510,   0.6073703,  112.48730,  -25.29334,         n.a.,    n.a.,
 2019-May-15 00:00, ,m, 05 22 56.79, +49 36 21.5,    05 24 23.00, +49 37 22.0,  33.95326,  -13.9696,  318.025823,   -17.147969,    n.a.,   n.a.,   20.669,   n.a.,   99.58024,   4.906452856543,-32.8867662,  5.65196193061258,-19.8774093,   38.8898,/T,    7.4325,   47.952, 309.592,  160.191394,  7.470666,   0.6119129,  112.36408,  -25.43364,         n.a.,    n.a.,
 2019-May-16 00:00, ,m, 05 24 21.12, +49 30 54.4,    05 25 47.26, +49 31 52.5,  34.23396,  -14.0042,  317.745025,   -17.473236,    n.a.,   n.a.,   20.657,   n.a.,   99.58725,   4.887462711938,-32.8699766,  5.64026544462963,-20.1095663,   38.3190,/T,    7.3701,   47.397, 309.719,  160.395045,  7.610091,   0.6164596,  112.24810,  -25.57347,         n.a.,    n.a.,
 2019-May-17 00:00, ,m, 05 25 45.98, +49 25 26.4,    05 27 12.04, +49 26 22.1,  34.51359,  -14.0419,  317.466178,   -17.799669,    n.a.,   n.a.,   20.645,   n.a.,   99.59424,   4.868482330745,-32.8529067,  5.62843425899818,-20.3419759,   37.7537,/T,    7.3073,   46.829, 309.845,  160.599390,  7.751776,   0.6210126,  112.13907,  -25.71277,         n.a.,    n.a.,
 2019-May-18 00:00, ,m, 05 27 11.36, +49 19 57.5,    05 28 37.35, +49 20 50.7,  34.79227,  -14.0829,  317.189238,   -18.127236,    n.a.,   n.a.,   20.633,   n.a.,   99.60121,   4.849511876331,-32.8355514,  5.61646824147615,-20.5746586,   37.1940,/T,    7.2443,   46.248, 309.972,  160.804427,  7.895715,   0.6255733,  112.03673,  -25.85155,         n.a.,    n.a.,
 2019-May-19 00:00, ,m, 05 28 37.25, +49 14 27.6,    05 30 03.18, +49 15 18.4,  35.07012,  -14.1271,  316.914166,   -18.455905,    n.a.,   n.a.,   20.621,   n.a.,   99.60815,   4.830551514920,-32.8179059,  5.60436723804246,-20.8076664,   36.6402,/T,    7.1809,   45.652, 310.098,  161.010158,  8.041899,   0.6301429,  111.94080,  -25.98985,         n.a.,    n.a.,
 2019-May-20 00:00, ,m, 05 30 03.65, +49 08 56.7,    05 31 29.52, +49 09 45.0,  35.34719,  -14.1744,  316.640920,   -18.785644,    n.a.,   n.a.,   20.608,   n.a.,   99.61505,   4.811601415657,-32.7999649,  5.59213105896773,-21.0410678,   36.0922,/T,    7.1173,   45.042, 310.224,  161.216583,  8.190324,   0.6347217,  111.85106,  -26.12778,         n.a.,    n.a.,
 2019-May-21 00:00, ,m, 05 31 30.56, +49 03 24.6,    05 32 56.38, +49 04 10.4,  35.62351,  -14.2248,  316.369456,   -19.116425,    n.a.,   n.a.,   20.596,   n.a.,   99.62190,   4.792661750659,-32.7817233,  5.57975947419289,-21.2749313,   35.5503,/T,    7.0536,   44.416, 310.350,  161.423704,  8.340984,   0.6393094,  111.76731,  -26.26544,         n.a.,    n.a.,
 2019-May-22 00:00, , , 05 32 57.97, +48 57 51.3,    05 34 23.73, +48 58 34.6,  35.89906,  -14.2783,  316.099731,   -19.448219,    n.a.,   n.a.,   20.583,   n.a.,   99.62871,   4.773732695079,-32.7631758,  5.56725221699348,-21.5093132,   35.0147,/T,    6.9897,   43.775, 310.475,  161.631520,  8.493874,   0.6439056,  111.68940,  -26.40296,         n.a.,    n.a.,
 2019-May-23 00:00, , , 05 34 25.88, +48 52 16.7,    05 35 51.58, +48 52 57.5,  36.17382,  -14.3348,  315.831700,   -19.780997,    n.a.,   n.a.,   20.570,   n.a.,   99.63547,   4.754814427169,-32.7443169,  5.55460899322704,-21.7442511,   34.4854,/T,    6.9258,   43.117, 310.601,  161.840035,  8.648987,   0.6485093,  111.61720,  -26.54041,         n.a.,    n.a.,
 2019-May-24 00:00, , , 05 35 54.29, +48 46 40.8,    05 37 19.92, +48 47 19.1,  36.44773,  -14.3944,  315.565316,   -20.114734,    n.a.,   n.a.,   20.558,   n.a.,   99.64216,   4.735907128342,-32.7251411,  5.54182949293962,-21.9797618,   33.9627,/T,    6.8619,   42.441, 310.727,  162.049248,  8.806319,   0.6531196,  111.55063,  -26.67789,         n.a.,    n.a.,
 2019-May-25 00:00, , , 05 37 23.19, +48 41 03.4,    05 38 48.75, +48 41 39.2,  36.72075,  -14.4570,  315.300533,   -20.449401,    n.a.,   n.a.,   20.545,   n.a.,   99.64878,   4.717010983241,-32.7056428,  5.52891340162865,-22.2158444,   33.4467,/T,    6.7980,   41.748, 310.852,  162.259162,  8.965863,   0.6577356,  111.48959,  -26.81545,         n.a.,    n.a.,
 2019-May-26 00:00, , , 05 38 52.57, +48 35 24.4,    05 40 18.06, +48 35 57.8,  36.99282,  -14.5227,  315.037303,   -20.784975,    n.a.,   n.a.,   20.532,   n.a.,   99.65533,   4.698126179798,-32.6858162,  5.51586040950884,-22.4524839,   32.9377,/T,    6.7343,   41.036, 310.978,  162.469778,  9.127613,   0.6623563,  111.43403,  -26.95313,         n.a.,    n.a.,
 2019-May-27 00:00, , , 05 40 22.43, +48 29 43.9,    05 41 47.84, +48 30 14.8,  37.26390,  -14.5915,  314.775578,   -21.121430,    n.a.,   n.a.,   20.519,   n.a.,   99.66179,   4.679252909308,-32.6656554,  5.50267021820687,-22.6896560,   32.4358,/T,    6.6707,   40.305, 311.104,  162.681097,  9.291562,   0.6669810,  111.38387,  -27.09096,         n.a.,    n.a.,
 2019-May-28 00:00, , , 05 41 52.77, +48 24 01.7,    05 43 18.10, +48 24 30.0,  37.53392,  -14.6634,  314.515311,   -21.458744,    n.a.,   n.a.,   20.506,   n.a.,   99.66817,   4.660391366493,-32.6451545,  5.48934254515931,-22.9273302,   31.9413,/T,    6.6075,   39.555, 311.230,  162.893122,  9.457704,   0.6716087,  111.33908,  -27.22897,         n.a.,    n.a.,
 2019-May-29 00:00, , , 05 43 23.57, +48 18 17.8,    05 44 48.83, +48 18 43.5,  37.80284,  -14.7384,  314.256453,   -21.796895,    n.a.,   n.a.,   20.492,   n.a.,   99.67445,   4.641541749571,-32.6243073,  5.47587712656827,-23.1654717,   31.4543,/T,    6.5445,   38.783, 311.356,  163.105855,  9.626031,   0.6762385,  111.29959,  -27.36717,         n.a.,    n.a.,
 2019-May-30 00:00, , , 05 44 54.85, +48 12 32.1,    05 46 20.02, +48 12 55.2,  38.07057,  -14.8166,  313.998955,   -22.135862,    n.a.,   n.a.,   20.479,   n.a.,   99.68063,   4.622704260327,-32.6031076,  5.46227372014790,-23.4040401,   30.9752,/T,    6.4820,   37.991, 311.482,  163.319299,  9.796534,   0.6808696,  111.26537,  -27.50559,         n.a.,    n.a.,
 2019-May-31 00:00, , , 05 46 26.58, +48 06 44.4,    05 47 51.67, +48 07 05.0,  38.33706,  -14.8980,  313.742769,   -22.475626,    n.a.,   n.a.,   20.465,   n.a.,   99.68671,   4.603879104181,-32.5815491,  5.44853210912710,-23.6429862,   30.5042,/T,    6.4200,   37.177, 311.608,  163.533455,  9.969206,   0.6855006,  111.23639,  -27.64424,         n.a.,    n.a.,
 2019-Jun-01 00:00, , , 05 47 58.78, +48 00 54.8,    05 49 23.78, +48 01 12.7,  38.60220,  -14.9826,  313.487846,   -22.816170,    n.a.,   n.a.,   20.452,   n.a.,   99.69266,   4.585066490264,-32.5596252,  5.43465210903460,-23.8822457,   30.0415,/T,    6.3586,   36.340, 311.735,  163.748328, 10.144038,   0.6901305,  111.21264,  -27.78312,         n.a.,    n.a.,
 2019-Jun-02 00:00, , , 05 49 31.41, +47 55 03.2,    05 50 56.34, +47 55 18.4,  38.86591,  -15.0705,  313.234138,   -23.157479,    n.a.,   n.a.,   20.438,   n.a.,   99.69850,   4.566266631494,-32.5373294,  5.42063357854965,-24.1217317,   29.5874,/T,    6.2979,   35.481, 311.862,  163.963920, 10.321019,   0.6947580,  111.19413,  -27.92222,         n.a.,    n.a.,
 2019-Jun-03 00:00, , , 05 51 04.50, +47 49 09.4,    05 52 29.34, +47 49 21.9,  39.12808,  -15.1617,  312.981595,   -23.499539,    n.a.,   n.a.,   20.425,   n.a.,   99.70421,   4.547479744649,-32.5146550,  5.40647643496562,-24.3613266,   29.1421,/T,    6.2379,   34.598, 311.989,  164.180236, 10.500140,   0.6993817,  111.18086,  -28.06149,         n.a.,    n.a.,
 2019-Jun-04 00:00, , , 05 52 38.02, +47 43 13.4,    05 54 02.79, +47 43 23.2,  39.38863,  -15.2564,  312.730166,   -23.842341,    n.a.,   n.a.,   20.411,   n.a.,   99.70978,   4.528706050448,-32.4915950,  5.39218067349242,-24.6008774,   28.7061,/T,    6.1788,   33.690, 312.117,  164.397279, 10.681388,   0.7040008,  111.17288,  -28.20085,         n.a.,    n.a.,
 2019-Jun-05 00:00, , , 05 54 11.97, +47 37 15.1,    05 55 36.67, +47 37 22.2,  39.64748,  -15.3545,  312.479801,   -24.185875,    n.a.,   n.a.,   20.397,   n.a.,   99.71521,   4.509945773635,-32.4681424,  5.37774638793075,-24.8401961,   28.2795,/T,    6.1206,   32.758, 312.244,  164.615054, 10.864752,   0.7086146,  111.17021,  -28.34015,         n.a.,    n.a.,
 2019-Jun-06 00:00, ,m, 05 55 46.34, +47 31 14.4,    05 57 10.97, +47 31 18.9,  39.90462,  -15.4562,  312.230446,   -24.530133,    n.a.,   n.a.,   20.383,   n.a.,   99.72048,   4.491199143058,-32.4442901,  5.36317378881751,-25.0790681,   27.8627,/T,    6.0635,   31.800, 312.373,  164.833568, 11.050220,   0.7132233,  111.17287,  -28.47923,         n.a.,    n.a.,
 2019-Jun-07 00:00, ,m, 05 57 21.13, +47 25 11.2,    05 58 45.69, +47 25 13.1,  40.16008,  -15.5616,  311.982043,   -24.875109,    n.a.,   n.a.,   20.369,   n.a.,   99.72561,   4.472466391753,-32.4200308,  5.34846321480356,-25.3172669,   27.4559,/T,    6.0076,   30.817, 312.501,  165.052826, 11.237778,   0.7178277,  111.18085,  -28.61787,         n.a.,    n.a.,
 2019-Jun-08 00:00, ,m, 05 58 56.34, +47 19 05.5,    06 00 20.81, +47 19 04.7,  40.41391,  -15.6707,  311.734534,   -25.220796,    n.a.,   n.a.,   20.354,   n.a.,   99.73057,   4.453747757034,-32.3953570,  5.33361513423608,-25.5545726,   27.0596,/T,    5.9530,   29.808, 312.630,  165.272836, 11.427413,   0.7224296,  111.19410,  -28.75584,         n.a.,    n.a.,
 2019-Jun-09 00:00, ,m, 06 00 31.94, +47 12 57.1,    06 01 56.33, +47 12 53.7,  40.66625,  -15.7836,  311.487858,   -25.567186,    n.a.,   n.a.,   20.340,   n.a.,   99.73535,   4.435043480571,-32.3702612,  5.31863013627164,-25.7907889,   26.6740,/T,    5.8998,   28.772, 312.759,  165.493608, 11.619112,   0.7270311,  111.21254,  -28.89293,         n.a.,    n.a.,
 2019-Jun-10 00:00, ,m, 06 02 07.95, +47 06 46.0,    06 03 32.24, +47 06 39.9,  40.91725,  -15.9004,  311.241955,   -25.914269,    n.a.,   n.a.,   20.326,   n.a.,   99.73997,   4.416353808485,-32.3447355,  5.30350891323995,-26.0257560,   26.2995,/T,    5.8480,   27.709, 312.889,  165.715152, 11.812864,   0.7316350,  111.23607,  -29.02894,         n.a.,    n.a.,
 2019-Jun-11 00:00, ,m, 06 03 44.35, +47 00 32.0,    06 05 08.54, +47 00 23.2,  41.16706,  -16.0210,  310.996765,   -26.262035,    n.a.,   n.a.,   20.311,   n.a.,   99.74439,   4.397678991429,-32.3187721,  5.28825223738535,-26.2593574,   25.9364,/T,    5.7979,   26.619, 313.019,  165.937478, 12.008658,   0.7362442,  111.26453,  -29.16371,         n.a.,    n.a.,
 2019-Jun-12 00:00, ,m, 06 05 21.13, +46 54 15.2,    06 06 45.23, +46 54 03.6,  41.41588,  -16.1455,  310.752227,   -26.610475,    n.a.,   n.a.,   20.296,   n.a.,   99.74863,   4.379019284684,-32.2923628,  5.27286093525684,-26.4915210,   25.5851,/T,    5.7496,   25.502, 313.150,  166.160601, 12.206482,   0.7408616,  111.29777,  -29.29713,         n.a.,    n.a.,
 2019-Jun-13 00:00, ,m, 06 06 58.30, +46 47 55.2,    06 08 22.30, +46 47 40.9,  41.66387,  -16.2739,  310.508285,   -26.959579,    n.a.,   n.a.,   20.282,   n.a.,   99.75267,   4.360374948246,-32.2654995,  5.25733586236769,-26.7222175,   25.2458,/T,    5.7031,   24.357, 313.281,  166.384532, 12.406328,   0.7454898,  111.33562,  -29.42913,         n.a.,    n.a.,
 2019-Jun-14 00:00, ,m, 06 08 35.85, +46 41 32.2,    06 09 59.75, +46 41 15.1,  41.91118,  -16.4062,  310.264881,   -27.309337,    n.a.,   n.a.,   20.267,   n.a.,   99.75650,   4.341746246926,-32.2381737,  5.24167787998566,-26.9514550,   24.9189,/T,    5.6586,   23.185, 313.413,  166.609288, 12.608187,   0.7501313,  111.37789,  -29.55968,         n.a.,    n.a.,
 2019-Jun-15 00:00, ,m, 06 10 13.77, +46 35 06.0,    06 11 37.57, +46 34 46.1,  42.15793,  -16.5422,  310.021961,   -27.659742,    n.a.,   n.a.,   20.252,   n.a.,   99.76012,   4.323133450442,-32.2103768,  5.22588783544444,-27.1792719,   24.6048,/T,    5.6163,   21.986, 313.545,  166.834883, 12.812053,   0.7547879,  111.42443,  -29.68881,         n.a.,    n.a.,
 2019-Jun-16 00:00, ,m, 06 11 52.07, +46 28 36.4,    06 13 15.77, +46 28 13.7,  42.40423,  -16.6821,  309.779467,   -28.010786,    n.a.,   n.a.,   20.237,   n.a.,   99.76353,   4.304536833523,-32.1821001,  5.20996654714576,-27.4057280,   24.3038,/T,    5.5761,   20.759, 313.678,  167.061333, 13.017919,   0.7594611,  111.47505,  -29.81657,         n.a.,    n.a.,
 2019-Jun-17 00:00, ,m, 06 13 30.73, +46 22 03.4,    06 14 54.34, +46 21 37.9,  42.65012,  -16.8258,  309.537342,   -28.362463,    n.a.,   n.a.,   20.222,   n.a.,   99.76671,   4.285956676011,-32.1533346,  5.19391479516849,-27.6308941,   24.0163,/T,    5.5384,   19.506, 313.811,  167.288654, 13.225779,   0.7641518,  111.52963,  -29.94305,         n.a.,    n.a.,
 2019-Jun-18 00:00, ,m, 06 15 09.75, +46 15 27.0,    06 16 33.27, +46 14 58.7,  42.89565,  -16.9732,  309.295529,   -28.714767,    n.a.,   n.a.,   20.206,   n.a.,   99.76965,   4.267393262963,-32.1240711,  5.17773331786414,-27.8548419,   23.7426,/T,    5.5031,   18.227, 313.945,  167.516864, 13.435628,   0.7688604,  111.58803,  -30.06832,         n.a.,    n.a.,
 2019-Jun-19 00:00, ,m, 06 16 49.13, +46 08 47.0,    06 18 12.55, +46 08 15.9,  43.14080,  -17.1244,  309.053967,   -29.067693,    n.a.,   n.a.,   20.191,   n.a.,   99.77237,   4.248846884765,-32.0943004,  5.16142281401062,-28.0776352,   23.4829,/T,    5.4705,   16.922, 314.079,  167.745979, 13.647461,   0.7735869,  111.65016,  -30.19251,         n.a.,    n.a.,
 2019-Jun-20 00:00, ,m, 06 18 28.87, +46 02 03.3,    06 19 52.19, +46 01 29.4,  43.38555,  -17.2792,  308.812593,   -29.421236,    n.a.,   n.a.,   20.176,   n.a.,   99.77483,   4.230317837240,-32.0640130,  5.14498394926026,-28.2993239,   23.2377,/T,    5.4407,   15.592, 314.214,  167.976017, 13.861272,   0.7783309,  111.71595,  -30.31569,         n.a.,    n.a.,
 2019-Jun-21 00:00, , , 06 20 08.96, +45 55 15.8,    06 21 32.18, +45 54 39.2,  43.62986,  -17.4377,  308.571346,   -29.775392,    n.a.,   n.a.,   20.160,   n.a.,   99.77705,   4.211806421762,-32.0331991,  5.12841736508122,-28.5199414,   23.0073,/T,    5.4137,   14.238, 314.350,  168.206996, 14.077056,   0.7830920,  111.78532,  -30.43796,         n.a.,    n.a.,
 2019-Jun-22 00:00, , , 06 21 49.39, +45 48 24.6,    06 23 12.51, +45 47 45.1,  43.87368,  -17.6000,  308.330161,   -30.130157,    n.a.,   n.a.,   20.144,   n.a.,   99.77901,   4.193312945375,-32.0018487,  5.11172368832702,-28.7395047,   22.7919,/T,    5.3897,   12.861, 314.486,  168.438935, 14.294807,   0.7878697,  111.85825,  -30.55939,         n.a.,    n.a.,
 2019-Jun-23 00:00, , , 06 23 30.17, +45 41 29.3,    06 24 53.17, +45 40 47.1,  44.11696,  -17.7659,  308.088971,   -30.485529,    n.a.,   n.a.,   20.129,   n.a.,   99.78071,   4.174837720911,-31.9699519,  5.09490353993408,-28.9580175,   22.5919,/T,    5.3688,   11.463, 314.622,  168.671851, 14.514520,   0.7926633,  111.93468,  -30.68003,         n.a.,    n.a.,
 2019-Jun-24 00:00, , , 06 25 11.29, +45 34 30.1,    06 26 34.18, +45 33 45.1,  44.35963,  -17.9356,  307.847712,   -30.841504,    n.a.,   n.a.,   20.113,   n.a.,   99.78213,   4.156381067110,-31.9374982,  5.07795754186935,-29.1754730,   22.4075,/T,    5.3512,   10.044, 314.760,  168.905763, 14.736188,   0.7974722,  112.01461,  -30.79994,         n.a.,    n.a.,
 2019-Jun-25 00:00, , , 06 26 52.74, +45 27 26.7,    06 28 15.51, +45 26 38.9,  44.60164,  -18.1090,  307.606316,   -31.198083,    n.a.,   n.a.,   20.097,   n.a.,   99.78328,   4.137943308746,-31.9044771,  5.06088632211651,-29.3918572,   22.2389,/T,    5.3369,    8.607, 314.897,  169.140693, 14.959803,   0.8022958,  112.09800,  -30.91915,         n.a.,    n.a.,
 2019-Jun-26 00:00, , , 06 28 34.53, +45 20 19.1,    06 29 57.17, +45 19 28.5,  44.84291,  -18.2862,  307.364714,   -31.555264,    n.a.,   n.a.,   20.081,   n.a.,   99.78415,   4.119524776752,-31.8708778,  5.04369051809753,-29.6071514,   22.0864,/T,    5.3261,    7.152, 315.036,  169.376659, 15.185360,   0.8071336,  112.18485,  -31.03772,         n.a.,    n.a.,
 2019-Jun-27 00:00, , , 06 30 16.63, +45 13 07.2,    06 31 39.15, +45 12 13.7,  45.08339,  -18.4672,  307.122840,   -31.913048,    n.a.,   n.a.,   20.064,   n.a.,   99.78472,   4.101125808349,-31.8366893,  5.02637077944002,-29.8213316,   21.9502,/T,    5.3189,    5.683, 315.175,  169.613682, 15.412851,   0.8119847,  112.27514,  -31.15567,         n.a.,    n.a.,
 2019-Jun-28 00:00, , , 06 31 59.06, +45 05 50.9,    06 33 21.45, +45 04 54.6,  45.32297,  -18.6520,  306.880622,   -32.271436,    n.a.,   n.a.,   20.048,   n.a.,   99.78500,   4.082746747181,-31.8019004,  5.00892777143857,-30.0343665,   21.8304,/T,    5.3153,    4.200, 315.314,  169.851783, 15.642266,   0.8168483,  112.36887,  -31.27304,         n.a.,    n.a.,
